step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
350,CASH_IN,945.51,C004734,0.0,945.51,C002912,0,0,0,0
350,CASH_OUT,11030.22,C004139,0.0,0.0,C004042,0,0,1,1
350,CASH_IN,504.23,C004808,308.54,812.77,C000511,0,0,0,0
350,CASH_IN,230.6,C002740,0.0,230.6,C000524,0,0,0,0
350,CASH_IN,1031.84,C004243,0.0,1031.84,C001276,0,0,0,0
350,DEBIT,256.74,C000297,0.0,0.0,C002982,0,0,0,0
350,CASH_OUT,5138.91,C004033,0.0,0.0,C004691,0,0,0,0
350,PAYMENT,1190.84,C001256,14289.75,13098.91,C001529,0,0,0,0
350,CASH_IN,3885.4,C001572,0.0,3885.4,C000397,0,0,0,0
350,TRANSFER,3284.41,C000648,0.0,0.0,C001984,0,0,0,0
350,CASH_IN,678.84,C000636,0.0,678.84,C004761,0,0,0,0
350,PAYMENT,565.17,C000995,2873.93,2308.7599999999998,C002405,0,0,0,0
350,TRANSFER,11038.93,C001106,0.0,0.0,C002247,0,0,0,1
350,CASH_OUT,3532.97,C001813,0.0,0.0,C004062,0,0,0,0
350,TRANSFER,848.24,C002179,6194.51,5346.27,C003898,0,0,0,0
350,CASH_OUT,794.97,C004348,16446.690000000002,15651.720000000003,C004227,0,0,0,0
350,TRANSFER,11018.69,C003471,0.0,0.0,C004774,0,0,0,1
350,PAYMENT,5000.0,C003562,0.0,0.0,C002851,0,0,0,0
350,CASH_OUT,3003.43,C001955,3557.35,553.9200000000001,C004884,0,0,0,0
350,PAYMENT,1281.48,C001130,0.0,0.0,C000330,0,0,0,0
350,CASH_OUT,981.69,C000918,0.0,0.0,C004932,0,0,0,0
350,CASH_IN,1273.52,C000541,0.0,1273.52,C002964,0,0,0,0
350,CASH_IN,1665.77,C002393,453.14,2118.91,C004507,0,0,0,0
350,CASH_OUT,4477.32,C000947,0.0,0.0,C003316,0,0,0,0
350,DEBIT,286.22,C003388,0.0,0.0,C002020,0,0,0,0
350,CASH_OUT,7039.89,C002630,0.0,0.0,C002686,0,0,0,0
350,PAYMENT,3775.87,C003140,0.0,0.0,C004036,0,0,1,0
350,PAYMENT,1244.23,C000209,0.0,0.0,C003024,0,0,0,0
350,CASH_IN,797.33,C002718,0.0,797.33,C003051,0,0,0,0
350,CASH_IN,1090.68,C001180,0.0,1090.68,C002210,0,0,0,0
350,PAYMENT,1063.77,C002821,0.0,0.0,C004838,0,0,0,0
350,DEBIT,470.34,C000153,0.0,0.0,C004604,0,0,0,0
350,TRANSFER,1743.19,C000673,0.0,0.0,C001642,0,0,0,0
350,CASH_OUT,765.7,C002471,1329.96,564.26,C002810,0,0,0,0
350,TRANSFER,3204.96,C003668,0.0,0.0,C004150,0,0,0,0
350,DEBIT,375.61,C004284,3455.0499999999997,3079.4399999999996,C002784,0,0,0,0
350,PAYMENT,4834.93,C001480,3198.48,0.0,C003506,0,0,0,0
350,CASH_IN,5998.27,C003335,7832.97,13831.240000000002,C002836,0,0,1,0
350,CASH_OUT,4047.69,C000866,0.0,0.0,C004754,0,0,0,0
350,CASH_OUT,4206.71,C001475,0.0,0.0,C003322,0,0,1,0
350,CASH_OUT,789.0,C004646,8943.79,8154.790000000001,C000638,0,0,0,0
350,CASH_IN,1283.55,C000298,2995.259999999999,4278.809999999999,C000652,0,0,0,0
350,TRANSFER,3629.31,C002851,0.0,0.0,C002665,0,0,0,0
350,CASH_IN,7037.01,C000580,0.0,7037.01,C001723,0,0,1,0
350,CASH_IN,1747.49,C000811,0.0,1747.49,C003129,0,0,0,0
350,CASH_OUT,1173.18,C004098,11390.630000000003,10217.450000000003,C001653,0,0,0,0
350,DEBIT,256.39,C001033,0.0,0.0,C001725,0,0,0,0
350,CASH_OUT,3310.94,C001729,0.0,0.0,C004820,0,0,0,0
350,CASH_OUT,2288.41,C004204,4339.950000000001,2051.540000000001,C002522,0,0,0,0
350,CASH_OUT,10000.0,C001385,0.0,0.0,C001771,0,0,0,0
350,CASH_OUT,877.63,C000435,6604.149999999998,5726.519999999998,C003406,0,0,0,0
350,PAYMENT,5345.73,C001019,904.0999999999999,0.0,C000532,0,0,1,0
350,CASH_IN,442.53,C001175,5298.36,5740.889999999999,C002697,0,0,0,0
350,CASH_OUT,10075.67,C002169,0.0,0.0,C004017,0,0,1,1
350,PAYMENT,1543.32,C002359,0.0,0.0,C004738,0,0,0,0
350,CASH_OUT,4543.21,C001758,0.0,0.0,C001822,0,0,1,0
350,TRANSFER,7444.71,C000737,6066.649999999998,0.0,C001453,0,0,0,0
350,CASH_OUT,5066.51,C001002,0.0,0.0,C001028,0,0,0,0
350,PAYMENT,4203.45,C002168,0.0,0.0,C002644,0,0,0,0
350,CASH_IN,1580.42,C002699,1632.6,3213.02,C003510,0,0,0,0
350,CASH_IN,1784.42,C001619,0.0,1784.42,C002226,0,0,0,0
350,TRANSFER,10501.33,C001279,0.0,0.0,C002714,0,0,0,1
350,CASH_OUT,2436.12,C004693,2515.54,79.42000000000007,C001598,0,0,0,0
350,CASH_IN,1813.42,C000476,2367.749999999999,4181.169999999999,C001448,0,0,0,0
350,CASH_OUT,4461.62,C004909,0.0,0.0,C004804,0,0,0,0
350,CASH_OUT,5741.56,C003890,0.0,0.0,C004539,0,0,0,0
350,PAYMENT,2943.19,C002221,2546.169999999999,0.0,C003470,0,0,0,0
350,TRANSFER,8520.78,C004571,985.7200000000032,0.0,C002464,0,0,0,0
351,CASH_OUT,7688.97,C001080,57674.19,49985.22,C001384,0,0,0,0
351,PAYMENT,1451.66,C004380,2726.0,1274.34,C003815,0,0,0,0
351,CASH_OUT,8176.59,C001790,52321.950000000004,44145.36,C003949,0,0,1,0
351,PAYMENT,5000.0,C001555,0.0,0.0,C004379,0,0,0,0
351,CASH_IN,217.77,C003936,17868.36,18086.13,C004608,0,0,0,0
351,CASH_OUT,1045.04,C002013,6689.56,5644.52,C000238,0,0,0,0
351,PAYMENT,1059.98,C004342,2740.48,1680.5,C002777,0,0,0,0
351,TRANSFER,3472.68,C004087,0.0,0.0,C001353,0,0,0,0
351,PAYMENT,676.45,C000752,0.0,0.0,C000540,0,0,0,0
351,CASH_OUT,1040.01,C001790,12065.94,11025.93,C001169,0,0,0,0
351,TRANSFER,8874.63,C000172,553.13,0.0,C003960,0,0,0,0
351,TRANSFER,20000.0,C003570,0.0,0.0,C003918,0,0,0,1
351,CASH_OUT,11095.37,C001826,3116.079999999998,0.0,C002651,0,0,1,1
351,CASH_IN,590.43,C004132,2027.87,2618.2999999999997,C003825,0,0,0,0
351,CASH_OUT,1619.5,C000300,0.0,0.0,C000244,0,0,0,0
351,CASH_OUT,2756.92,C004195,0.0,0.0,C001518,0,0,0,0
351,PAYMENT,390.4,C000704,2115.77,1725.37,C003577,0,0,0,0
351,CASH_OUT,1607.56,C000506,4989.33,3381.77,C000928,0,0,0,0
351,TRANSFER,4709.66,C000190,0.0,0.0,C001656,0,0,0,0
351,CASH_OUT,10790.18,C004456,0.0,0.0,C001310,0,0,1,1
351,CASH_IN,434.7,C001848,0.0,434.7,C001091,0,0,0,0
351,PAYMENT,1289.51,C003122,48742.36,47452.85,C003249,0,0,0,0
351,PAYMENT,2395.45,C000000,776.01,0.0,C004858,0,0,0,0
351,CASH_OUT,3933.36,C001457,3981.2099999999996,47.849999999999454,C001407,0,0,0,0
351,CASH_IN,692.58,C004705,755.95,1448.5300000000002,C004026,0,0,0,0
351,CASH_OUT,6137.16,C001616,13135.12,6997.960000000001,C002593,0,0,0,0
351,CASH_OUT,3044.05,C001440,0.0,0.0,C000862,0,0,0,0
351,TRANSFER,21163.44,C003367,0.0,0.0,C000162,0,0,1,1
351,CASH_OUT,2850.44,C001672,0.0,0.0,C002687,0,0,0,0
351,CASH_OUT,2119.51,C003134,19929.730000000003,17810.22,C002958,0,0,0,0
351,TRANSFER,20000.0,C000933,158.75,0.0,C000424,0,0,0,1
351,TRANSFER,10026.59,C001857,0.0,0.0,C003474,0,0,0,1
351,CASH_IN,461.76,C003325,0.0,461.76,C003598,0,0,0,0
351,PAYMENT,1592.64,C000875,0.0,0.0,C000468,0,0,0,0
351,CASH_IN,1294.03,C000803,1136.070000000001,2430.1000000000013,C001184,0,0,0,0
351,TRANSFER,10188.05,C000175,0.0,0.0,C002255,0,0,0,1
351,CASH_OUT,7218.72,C004225,0.0,0.0,C001696,0,0,1,0
351,PAYMENT,467.05,C001422,883.7299999999996,416.67999999999955,C000811,0,0,0,0
351,PAYMENT,2570.14,C000275,0.0,0.0,C003033,0,0,0,0
351,CASH_OUT,1045.09,C001398,4739.889999999999,3694.7999999999993,C004681,0,0,0,0
351,TRANSFER,20000.0,C003512,2675.590000000001,0.0,C001453,0,0,0,1
351,TRANSFER,3456.46,C003259,9713.92,6257.46,C001092,0,0,0,0
351,PAYMENT,2820.4,C000112,600.98,0.0,C000911,0,0,1,0
351,CASH_OUT,537.97,C003986,277.52,0.0,C004221,0,0,0,0
351,CASH_IN,819.3,C002051,0.0,819.3,C001576,0,0,0,0
351,CASH_OUT,1315.83,C000789,646.52,0.0,C000532,0,0,0,0
351,CASH_OUT,6771.98,C002524,25039.169999999995,18267.189999999995,C000749,0,0,1,0
351,CASH_IN,3312.97,C000179,0.0,3312.97,C000429,0,0,0,0
351,CASH_OUT,3947.98,C002491,0.0,0.0,C002774,0,0,0,0
351,DEBIT,631.21,C004101,418.9499999999998,0.0,C003542,0,0,0,0
351,PAYMENT,1159.79,C000334,2023.4499999999996,863.6599999999996,C000920,0,0,0,0
351,PAYMENT,876.07,C002997,82791.09000000003,81915.02000000002,C000514,0,0,0,0
351,CASH_IN,579.42,C003154,94843.34000000001,95422.76000000001,C003187,0,0,0,0
351,PAYMENT,1802.87,C002388,0.0,0.0,C001632,0,0,0,0
351,PAYMENT,3931.77,C001383,60487.460000000036,56555.69000000004,C004840,0,0,0,0
351,CASH_OUT,5734.64,C004105,41922.270000000004,36187.630000000005,C001655,0,0,0,0
351,TRANSFER,11111.41,C000436,0.0,0.0,C001769,0,0,0,1
351,PAYMENT,989.01,C003373,0.0,0.0,C004445,0,0,0,0
351,CASH_OUT,2737.31,C000889,9844.21,7106.9,C002588,0,0,1,0
351,CASH_OUT,3455.77,C004091,0.0,0.0,C001640,0,0,0,0
351,CASH_OUT,6124.77,C002304,0.0,0.0,C002533,0,0,1,0
351,PAYMENT,1951.27,C001868,1022.6500000000001,0.0,C000015,0,0,0,0
351,CASH_OUT,2603.41,C002965,2041.2199999999998,0.0,C002514,0,0,0,0
351,CASH_OUT,7026.17,C001718,0.0,0.0,C003801,0,0,1,0
351,CASH_OUT,9068.3,C000792,0.0,0.0,C004543,0,0,0,0
351,PAYMENT,565.18,C000185,1707.59,1142.4099999999999,C001346,0,0,0,0
351,CASH_OUT,2159.41,C002968,1517.51,0.0,C000165,0,0,0,0
351,CASH_OUT,2145.05,C001497,0.0,0.0,C002212,0,0,0,0
351,CASH_OUT,971.64,C002157,1802.23,830.59,C002732,0,0,0,0
351,CASH_IN,2989.6,C001900,29243.37,32232.969999999998,C003803,0,0,0,0
351,CASH_OUT,5544.84,C004421,18238.39,12693.55,C001057,0,0,0,0
351,CASH_IN,901.55,C004806,1953.94,2855.49,C003403,0,0,0,0
351,CASH_OUT,5224.95,C002788,0.0,0.0,C000750,0,0,0,0
351,PAYMENT,2253.03,C004340,0.0,0.0,C001823,0,0,0,0
351,CASH_IN,1606.18,C004023,0.0,1606.18,C001271,0,0,0,0
351,TRANSFER,16022.87,C002522,0.0,0.0,C000497,0,0,1,1
351,PAYMENT,1321.31,C002589,0.0,0.0,C002155,0,0,0,0
351,CASH_OUT,13514.49,C002051,0.0,0.0,C003080,0,0,1,1
351,PAYMENT,1310.82,C003161,2532.33,1221.51,C003857,0,0,0,0
351,TRANSFER,3978.68,C000069,0.0,0.0,C000587,0,0,0,0
351,PAYMENT,395.81,C004461,1911.1899999999998,1515.3799999999999,C004885,0,0,0,0
351,TRANSFER,6027.06,C002245,0.0,0.0,C003209,0,0,0,0
351,PAYMENT,2172.8,C004375,603.06,0.0,C003577,0,0,0,0
351,PAYMENT,1170.99,C001107,0.0,0.0,C001540,0,0,0,0
351,CASH_IN,1228.49,C002855,0.0,1228.49,C000296,0,0,0,0
351,PAYMENT,497.86,C000821,0.0,0.0,C002385,0,0,0,0
351,PAYMENT,3569.22,C002254,2347.7699999999995,0.0,C000204,0,0,1,0
351,PAYMENT,955.73,C004179,0.0,0.0,C001381,0,0,0,0
351,PAYMENT,5000.0,C000779,0.0,0.0,C000756,0,0,0,0
351,CASH_IN,629.33,C002871,0.0,629.33,C001135,0,0,0,0
351,TRANSFER,7392.42,C004033,0.0,0.0,C000280,0,0,0,0
351,CASH_IN,582.65,C003123,983.9700000000003,1566.6200000000003,C002218,0,0,0,0
351,CASH_IN,2010.37,C004845,0.0,2010.37,C003651,0,0,0,0
351,PAYMENT,3298.45,C000829,0.0,0.0,C001897,0,0,0,0
351,CASH_IN,845.07,C004800,15411.170000000002,16256.240000000002,C001271,0,0,0,0
351,PAYMENT,1990.12,C002882,1494.3,0.0,C000244,0,0,0,0
351,CASH_OUT,1521.72,C000996,944.9300000000001,0.0,C004973,0,0,0,0
351,CASH_OUT,1320.62,C002010,0.0,0.0,C003434,0,0,0,0
351,CASH_OUT,6570.77,C001014,0.0,0.0,C001215,0,0,0,0
351,PAYMENT,1187.17,C001948,2762.9300000000003,1575.7600000000002,C004135,0,0,0,0
351,PAYMENT,633.05,C000782,3654.74,3021.6899999999996,C001717,0,0,0,0
351,DEBIT,170.86,C000882,1204.56,1033.6999999999998,C001857,0,0,0,0
351,CASH_IN,352.99,C001070,1244.26,1597.25,C003495,0,0,0,0
351,CASH_OUT,1079.02,C000097,783.7199999999999,0.0,C000075,0,0,0,0
351,CASH_OUT,3300.07,C001025,0.0,0.0,C002907,0,0,0,0
351,CASH_IN,1189.51,C000802,0.0,1189.51,C001491,0,0,0,0
351,CASH_OUT,718.93,C004879,9838.21,9119.279999999999,C002110,0,0,0,0
351,PAYMENT,1658.43,C002456,0.0,0.0,C001834,0,0,0,0
351,TRANSFER,13929.35,C004724,0.0,0.0,C002749,0,0,0,1
351,CASH_OUT,2390.11,C003971,0.0,0.0,C003557,0,0,0,0
351,DEBIT,186.48,C004847,1443.34,1256.86,C000972,0,0,0,0
351,CASH_OUT,7570.85,C003221,0.0,0.0,C004420,0,0,0,0
351,TRANSFER,19983.71,C003746,0.0,0.0,C001538,0,0,1,1
351,PAYMENT,5000.0,C004553,1916.24,0.0,C003631,0,0,0,0
351,CASH_OUT,6156.27,C001063,2469.64,0.0,C000433,0,0,1,0
351,PAYMENT,2173.38,C002700,0.0,0.0,C002911,0,0,0,0
351,PAYMENT,1670.23,C001832,665.05,0.0,C000014,0,0,0,0
351,CASH_IN,1017.43,C002824,2835.94,3853.37,C004181,0,0,0,0
351,CASH_IN,2089.35,C002782,0.0,2089.35,C002669,0,0,0,0
351,DEBIT,435.46,C001100,9156.87,8721.410000000002,C004917,0,0,0,0
351,PAYMENT,493.81,C004220,0.0,0.0,C004754,0,0,0,0
351,TRANSFER,4149.48,C001044,0.0,0.0,C000787,0,0,0,0
351,CASH_IN,1518.11,C000854,0.0,1518.11,C004985,0,0,0,0
351,CASH_OUT,485.22,C004637,0.0,0.0,C002280,0,0,0,0
351,CASH_IN,3015.56,C004615,1316.55,4332.11,C002041,0,0,0,0
351,CASH_OUT,2870.0,C002080,0.0,0.0,C004311,0,0,1,0
351,CASH_OUT,9642.38,C003537,2937.8900000000012,0.0,C000436,0,0,0,0
351,CASH_OUT,4951.66,C000568,0.0,0.0,C004452,0,0,0,0
351,TRANSFER,3304.27,C003176,4825.6100000000115,1521.3400000000115,C004937,0,0,0,0
351,TRANSFER,17900.0,C004337,95837.34999999999,77937.34999999999,C001594,0,0,1,1
351,CASH_IN,1595.83,C001843,434.22,2030.05,C002270,0,0,0,0
351,CASH_IN,540.71,C003625,10979.730000000003,11520.440000000002,C002657,0,0,0,0
351,TRANSFER,1643.09,C004709,0.0,0.0,C004956,0,0,0,0
351,PAYMENT,1387.9,C004729,6002.120000000001,4614.220000000001,C000995,0,0,0,0
351,TRANSFER,17174.57,C002905,986.1399999999999,0.0,C002096,0,0,1,1
351,DEBIT,1401.55,C002034,1410.6599999999999,9.1099999999999,C003441,0,0,0,0
351,CASH_IN,1675.57,C004935,942.26,2617.83,C000259,0,0,0,0
351,TRANSFER,7070.27,C004518,1658.2099999999996,0.0,C003341,0,0,0,0
351,DEBIT,715.13,C003903,0.0,0.0,C004935,0,0,0,0
351,TRANSFER,7802.1,C000007,0.0,0.0,C001572,0,0,1,0
351,TRANSFER,2542.68,C000387,0.0,0.0,C000306,0,0,0,0
351,CASH_IN,215.6,C003319,616.02,831.62,C003557,0,0,0,0
351,CASH_OUT,1815.07,C004815,0.0,0.0,C004895,0,0,0,0
351,DEBIT,752.41,C003543,0.0,0.0,C001841,0,0,0,0
351,CASH_OUT,6611.75,C003526,0.0,0.0,C003677,0,0,1,0
351,CASH_IN,1176.79,C001047,3036.0699999999997,4212.86,C003475,0,0,0,0
351,CASH_OUT,2126.9,C001576,0.0,0.0,C003535,0,0,0,0
351,TRANSFER,5928.59,C003336,1650.1,0.0,C001547,0,0,0,0
351,CASH_IN,1199.19,C002370,312754.64000000013,313953.83000000013,C000794,0,0,0,0
352,TRANSFER,8560.94,C003569,0.0,0.0,C004436,0,0,0,0
352,CASH_IN,1454.03,C002735,0.0,1454.03,C001064,0,0,0,0
352,CASH_OUT,6788.96,C001340,0.0,0.0,C000221,0,0,0,0
352,PAYMENT,814.27,C004095,0.0,0.0,C002016,0,0,0,0
352,TRANSFER,20371.56,C004608,0.0,0.0,C004204,0,0,1,1
352,TRANSFER,7432.49,C000566,0.0,0.0,C002740,0,0,0,0
352,CASH_IN,1384.89,C001417,950.35,2335.2400000000002,C003677,0,0,0,0
352,CASH_OUT,778.68,C002789,0.0,0.0,C003924,0,0,0,0
352,DEBIT,335.0,C001058,0.0,0.0,C002321,0,0,0,0
352,CASH_OUT,3408.57,C000348,0.0,0.0,C003151,0,0,0,0
352,CASH_OUT,4880.07,C001274,2633.13,0.0,C001937,0,0,0,0
352,TRANSFER,17718.15,C004252,12405.02,0.0,C001009,0,0,0,1
352,PAYMENT,1633.15,C000177,0.0,0.0,C001809,0,0,0,0
352,CASH_OUT,9298.59,C003933,4867.42,0.0,C003616,0,0,0,0
352,CASH_OUT,5797.65,C001140,96276.13,90478.48000000001,C000251,0,0,1,0
352,CASH_IN,493.7,C003667,503.43,997.13,C003154,0,0,0,0
352,CASH_OUT,2660.78,C001256,0.0,0.0,C002449,0,0,0,0
352,CASH_OUT,2484.84,C000734,4605.66,2120.8199999999997,C002250,0,0,0,0
352,CASH_IN,684.49,C001709,0.0,684.49,C000143,0,0,0,0
352,PAYMENT,2448.5,C002456,1029.15,0.0,C001812,0,0,0,0
352,CASH_IN,586.49,C002287,0.0,586.49,C003530,0,0,0,0
352,CASH_OUT,5306.23,C004206,0.0,0.0,C000480,0,0,0,0
352,CASH_OUT,10585.13,C000045,0.0,0.0,C000253,0,0,1,1
352,CASH_IN,1046.84,C003918,747.85,1794.69,C004909,0,0,0,0
352,CASH_OUT,13182.0,C002711,0.0,0.0,C001025,0,0,1,1
352,CASH_OUT,2433.34,C002777,2259.02,0.0,C000630,0,0,0,0
352,CASH_IN,1082.34,C003359,0.0,1082.34,C004524,0,0,0,0
352,TRANSFER,11501.55,C001179,0.0,0.0,C001979,0,0,0,1
352,PAYMENT,1264.29,C004732,8435.83,7171.54,C001131,0,0,0,0
352,CASH_OUT,10996.89,C004273,0.0,0.0,C004987,0,0,1,1
352,CASH_IN,508.36,C003376,4816.93,5325.29,C003868,0,0,0,0
352,PAYMENT,1009.82,C002117,15222.07,14212.25,C003726,0,0,0,0
352,PAYMENT,3704.08,C002720,1354.05,0.0,C002017,0,0,0,0
352,PAYMENT,5000.0,C003670,2477.64,0.0,C004587,0,0,0,0
352,PAYMENT,787.49,C000385,0.0,0.0,C002306,0,0,0,0
352,CASH_IN,945.38,C004903,0.0,945.38,C004352,0,0,0,0
352,CASH_IN,257.16,C000750,0.0,257.16,C000434,0,0,0,0
352,PAYMENT,980.15,C004985,0.0,0.0,C001883,0,0,0,0
352,TRANSFER,2600.47,C002704,31778.289999999997,29177.819999999996,C003060,0,0,0,0
352,CASH_OUT,7897.49,C001126,14349.42,6451.93,C002370,0,0,0,0
352,PAYMENT,540.39,C003787,5849.579999999999,5309.189999999999,C004268,0,0,0,0
352,TRANSFER,1450.92,C002152,1064.78,0.0,C003840,0,0,0,0
352,DEBIT,1568.54,C001885,1554.23,0.0,C001812,0,0,0,0
352,CASH_OUT,1716.0,C002068,0.0,0.0,C000871,0,0,0,0
352,PAYMENT,3092.11,C001896,0.0,0.0,C003652,0,0,0,0
352,CASH_OUT,7314.76,C003044,842.3199999999999,0.0,C002121,0,0,0,0
352,CASH_IN,2486.6,C004451,22096.61,24583.21,C003767,0,0,1,0
352,CASH_OUT,3993.92,C000980,0.0,0.0,C001065,0,0,0,0
352,PAYMENT,933.27,C000396,0.0,0.0,C004602,0,0,0,0
352,CASH_OUT,5075.63,C002376,0.0,0.0,C001998,0,0,0,0
352,PAYMENT,1801.08,C001798,969.8300000000003,0.0,C000807,0,0,0,0
352,CASH_OUT,1278.36,C004393,1403.3899999999999,125.02999999999997,C000077,0,0,0,0
352,CASH_IN,3280.16,C004366,0.0,3280.16,C003608,0,0,0,0
352,CASH_IN,2616.26,C002821,0.0,2616.26,C004949,0,0,0,0
352,PAYMENT,2349.02,C001716,0.0,0.0,C001749,0,0,0,0
352,CASH_IN,1680.45,C000732,0.0,1680.45,C000944,0,0,0,0
352,TRANSFER,1090.88,C001703,0.0,0.0,C004221,0,0,0,0
352,TRANSFER,3077.2,C002941,0.0,0.0,C004008,0,0,0,0
352,CASH_OUT,807.35,C001881,2741.17,1933.8200000000002,C001569,0,0,0,0
352,CASH_OUT,6793.25,C000435,0.0,0.0,C004204,0,0,1,0
352,CASH_IN,4988.39,C004851,0.0,4988.39,C000224,0,0,0,0
352,CASH_IN,4069.33,C000183,0.0,4069.33,C001375,0,0,1,0
352,CASH_OUT,1286.29,C004359,6261.9800000000005,4975.6900000000005,C004552,0,0,0,0
352,CASH_OUT,5203.76,C002972,11633.150000000003,6429.390000000003,C003660,0,0,0,0
352,CASH_OUT,7289.99,C001816,0.0,0.0,C001666,0,0,0,0
352,TRANSFER,11907.19,C000117,2505.3599999999997,0.0,C004285,0,0,0,1
352,PAYMENT,3217.86,C004035,0.0,0.0,C002778,0,0,0,0
352,TRANSFER,13474.43,C004691,0.0,0.0,C001651,0,0,1,1
352,CASH_OUT,2958.2,C000962,0.0,0.0,C001644,0,0,0,0
352,CASH_OUT,2602.56,C000164,1757.79,0.0,C002422,0,0,0,0
352,PAYMENT,784.08,C002683,1390.17,606.09,C000539,0,0,0,0
352,CASH_OUT,1158.01,C004427,0.0,0.0,C001149,0,0,0,0
352,CASH_IN,5000.0,C000911,0.0,5000.0,C004112,0,0,0,0
352,PAYMENT,1295.53,C000719,0.0,0.0,C001070,0,0,0,0
352,CASH_IN,1153.0,C004835,0.0,1153.0,C001092,0,0,0,0
352,CASH_OUT,1487.31,C004172,0.0,0.0,C003348,0,0,0,0
352,DEBIT,628.43,C003769,0.0,0.0,C000011,0,0,0,0
352,CASH_OUT,1936.61,C001740,0.0,0.0,C004325,0,0,0,0
352,TRANSFER,18602.72,C001857,0.0,0.0,C002987,0,0,1,1
352,PAYMENT,432.4,C001683,2018.02,1585.62,C001138,0,0,0,0
352,PAYMENT,669.7,C001204,0.0,0.0,C002024,0,0,0,0
352,DEBIT,2000.0,C003443,0.0,0.0,C004646,0,0,0,0
352,CASH_OUT,3171.67,C000713,2098.7599999999998,0.0,C000599,0,0,0,0
352,DEBIT,887.07,C000968,0.0,0.0,C002065,0,0,0,0
352,CASH_OUT,9208.6,C004121,0.0,0.0,C004096,0,0,1,0
352,TRANSFER,1089.27,C000220,0.0,0.0,C004615,0,0,0,0
352,TRANSFER,6072.27,C003970,12180.81,6108.539999999999,C003181,0,0,0,0
352,TRANSFER,12334.26,C003460,1073.28,0.0,C000119,0,0,1,1
352,PAYMENT,1334.4,C003991,0.0,0.0,C000543,0,0,0,0
352,CASH_OUT,4023.01,C004179,0.0,0.0,C003596,0,0,0,0
352,CASH_OUT,5697.66,C001751,0.0,0.0,C002529,0,0,0,0
352,TRANSFER,19482.25,C004361,0.0,0.0,C001301,0,0,0,1
352,CASH_OUT,10398.57,C000263,1328.71,0.0,C001593,0,0,1,1
352,CASH_OUT,3445.52,C000727,7139.04,3693.52,C002003,0,0,0,0
352,PAYMENT,619.78,C002198,0.0,0.0,C002257,0,0,0,0
352,PAYMENT,1262.04,C000024,1345.41,83.37000000000012,C001236,0,0,0,0
352,PAYMENT,1163.87,C002849,2056.459999999999,892.5899999999992,C002351,0,0,0,0
352,CASH_IN,600.7,C003663,1266.1,1866.8,C004284,0,0,0,0
352,TRANSFER,5122.25,C000989,1600.29,0.0,C003897,0,0,0,0
352,CASH_OUT,2811.58,C001233,0.0,0.0,C000845,0,0,0,0
352,CASH_OUT,6232.82,C000612,385.89,0.0,C002035,0,0,1,0
352,PAYMENT,979.83,C002529,0.0,0.0,C000687,0,0,0,0
352,CASH_IN,771.58,C002865,3104.5800000000004,3876.1600000000003,C000740,0,0,0,0
352,CASH_OUT,6354.94,C004502,0.0,0.0,C002535,0,0,0,0
352,CASH_OUT,535.25,C003259,0.0,0.0,C001659,0,0,0,0
352,CASH_OUT,603.96,C004343,0.0,0.0,C001602,0,0,0,0
352,CASH_IN,2689.95,C001824,0.0,2689.95,C001387,0,0,0,0
352,PAYMENT,5000.0,C001013,1030.03,0.0,C002204,0,0,0,0
352,CASH_IN,438.05,C004291,0.0,438.05,C004444,0,0,0,0
352,CASH_IN,477.56,C001956,0.0,477.56,C001194,0,0,0,0
352,PAYMENT,2666.98,C002859,0.0,0.0,C000098,0,0,0,0
352,TRANSFER,7110.58,C001440,0.0,0.0,C000929,0,0,0,0
352,CASH_IN,1054.26,C002949,0.0,1054.26,C002880,0,0,1,0
352,CASH_IN,1344.95,C000537,0.0,1344.95,C002986,0,0,0,0
352,CASH_OUT,797.66,C000177,0.0,0.0,C002318,0,0,0,0
352,CASH_IN,1657.44,C002008,0.0,1657.44,C002521,0,0,0,0
352,PAYMENT,3194.67,C003614,0.0,0.0,C003098,0,0,1,0
352,PAYMENT,1632.29,C003385,278.06,0.0,C004731,0,0,0,0
352,CASH_OUT,799.39,C001142,0.0,0.0,C001777,0,0,0,0
352,TRANSFER,14796.38,C003932,0.0,0.0,C002884,0,0,0,1
352,TRANSFER,5706.2,C002906,0.0,0.0,C001893,0,0,0,0
352,CASH_IN,2319.79,C002319,51212.31,53532.1,C002232,0,0,0,0
352,TRANSFER,4192.22,C000530,0.0,0.0,C002832,0,0,0,0
352,CASH_IN,1351.17,C004774,3592.13,4943.3,C004152,0,0,0,0
352,PAYMENT,4166.5,C002629,0.0,0.0,C002569,0,0,0,0
352,CASH_IN,4104.76,C002273,0.0,4104.76,C004735,0,0,1,0
352,CASH_IN,1258.63,C002467,40658.32,41916.95,C001855,0,0,0,0
352,DEBIT,238.13,C002365,2235.42,1997.29,C000423,0,0,0,0
352,DEBIT,1010.6,C001332,0.0,0.0,C002605,0,0,0,0
352,CASH_OUT,1854.62,C003692,393.01,0.0,C004992,0,0,0,0
352,PAYMENT,1629.01,C000628,5583.65,3954.6399999999994,C003927,0,0,0,0
352,CASH_IN,867.9,C004739,0.0,867.9,C003866,0,0,0,0
